TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:1:22,3026.95429437697339380975,150,2017/5/30,30.48165927517894147059,-86.51568143196381299731,7.91342058260683423043,0.00000000000000000000,192.10766020000664866529,7.94090596754601119045,-0.00001542361356676928,86.26026662190749050296,97.03464390357507340923,32.29740573154533933575,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.12886413931846618652,98.34903947970384763266,98.34916351513611232349,-0.83,-0.18,0.04,-18.27107779486081895470,0.01739926542050452066,-85.17143282428874329071,
PMDG 737-900NGX PMDG House,19:1:22,3027.05183299919599448913,150,2017/5/30,30.48158447157965866836,-86.51570002082681298816,7.92759834799595441979,-0.00000000000000000000,192.10767092961472712886,7.95483005974581480757,0.00000411374794621634,86.36754982842332140081,97.04016216550233764337,32.28989685692506839132,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.12210328876972198486,98.35009768078582226281,98.35022172364330117489,-0.84,-0.18,0.04,-18.29509556610842579971,0.01669410084098648175,-85.28335620999521893282,
PMDG 737-900NGX PMDG House,19:1:23,3027.12984807697330325027,150,2017/5/30,30.48152457023020289739,-86.51571490645072515235,7.93891682539951748510,-0.00723788869913339922,192.10766672866699877886,7.96665122323389773840,0.00002197075337181134,86.45872524685323412541,97.04455952964899267954,32.28350749397102248395,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.11715780198574066162,98.35103410481292485201,98.35115815367477409836,-0.84,-0.18,0.04,-18.31426306292726380320,0.01728293202122711814,-85.37259355161866380968,
PMDG 737-900NGX PMDG House,19:1:23,3027.20238559919607723714,150,2017/5/30,30.48146881851439715660,-86.51572876089194608085,7.94943104801586208907,-0.00000000000000000000,192.10766602111655743101,7.97685112306969035245,0.00002716039217814264,86.53723108927401597157,97.04863295075405460466,32.27799938743116570095,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.11285794526338577271,98.35180663400700495913,98.35193068834917085042,-0.84,-0.18,0.04,-18.33203793521417424017,0.01663243687848248165,-85.45534875332606361553,
PMDG 737-900NGX PMDG House,19:1:23,3027.30606047697392568807,150,2017/5/30,30.48138904126815162954,-86.51574858570492665422,7.96443782762832608313,-0.01148326053161735465,192.10766998031593288943,7.99234921746691195921,0.00000058623998666834,86.65640674167202917033,97.05446248033310041592,32.26963087713304645376,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.10726621001958847046,98.35309515154963833083,98.35321921386811538923,-0.85,-0.18,0.04,-18.35730206247833606881,0.01717735078958096059,-85.57327099403472914219,
PMDG 737-900NGX PMDG House,19:1:23,3027.38178717697383035556,150,2017/5/30,30.48133070058314686435,-86.51576308350968247396,7.97538832858465873699,0.00000000000000000000,192.10765845148776520546,8.00338730066492765047,0.00003331352566126107,86.74103542751728923577,97.05873284006466406026,32.26367766777349288532,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.10354009270668029785,98.35395848348581182563,98.35408255150747436346,-0.85,-0.18,0.04,-18.37576824787558038565,0.01713759412992466730,-85.65911338450976586500,
PMDG 737-900NGX PMDG House,19:1:23,3027.48210847697373537812,150,2017/5/30,30.48125332200521953041,-86.51578231225531112614,7.98988113645412312280,0.01258046629030683435,192.10765463148408116467,8.01803699478022124936,-0.00000721105144016827,86.85305991278747228534,97.06437957454778597821,32.25578585975310375034,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.09901154041290283203,98.35510559865136315238,98.35522967421090356765,-0.85,-0.19,0.04,-18.40003892085447034788,0.01714645538433014899,-85.77250460145467059192,
PMDG 737-900NGX PMDG House,19:1:23,3027.53235717697361906176,150,2017/5/30,30.48121452636812023229,-86.51579195300595870322,7.99713479746496069822,-0.00372766614114827637,192.10765800196034547298,8.02533159188051925526,-0.00004369588123223503,86.90880918714728409213,97.06720434160234844967,32.25185468726677129325,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.09690523147583007812,98.35567626269377683457,98.35580034201569787911,-0.85,-0.18,0.04,-18.41212445209514925182,0.01711888469820595574,-85.82915657181541746468,
PMDG 737-900NGX PMDG House,19:1:23,3027.60806247697382787010,150,2017/5/30,30.48115602808967139481,-86.51580648986420385427,8.00805541634321116362,-0.00000000000000000000,192.10768626302578354625,8.03631505274450042009,-0.00000265576817476241,86.99255869547519637308,97.07145419857266688268,32.24594264464779769241,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.09391979873180389404,98.35653478694722195996,98.35665887192509160286,-0.86,-0.18,0.04,-18.43041344679994608668,0.01706491001690657941,-85.91429585080543063214,
PMDG 737-900NGX PMDG House,19:1:23,3027.68330227697379086749,150,2017/5/30,30.48109783212125734053,-86.51582095160495100572,8.01889919559211072908,-0.00893410257278786854,192.10768951340332932887,8.04726733441714081607,0.00002241164802984250,87.07590001424146919362,97.07567432413645747147,32.24005299675771851753,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.09116688370704650879,98.35739356449018089279,98.35751765507585275827,-0.86,-0.18,0.04,-18.44854117226261891460,0.01707832461234554122,-85.99867818537823893621,
PMDG 737-900NGX PMDG House,19:1:23,3027.70832947697363124462,150,2017/5/30,30.48107846159992817547,-86.51582576519851386365,8.02250468175604325438,-0.00000000000000000000,192.10768897329268156682,8.05090820158777198401,0.00003052926030241794,87.10357055664056247224,97.07707722264497363085,32.23809584282160045632,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.09029553085565567017,98.35767928612881405570,98.35780337857580946093,-0.86,-0.18,0.04,-18.45456890871473376592,0.01708482943046671712,-86.02669728708038121567,
PMDG 737-900NGX PMDG House,19:1:23,3027.80900677697400169563,150,2017/5/30,30.48100047585115035531,-86.51584514476870424460,8.03699151320989102487,-0.01157505167129577357,192.10768285732612525862,8.06536596062007227204,0.00004619397266401556,87.21338139851880555398,97.08265532194631930452,32.23032321830106639027,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.08693332225084304810,98.35879909588928171615,98.35892319582694653946,-0.87,-0.18,0.04,-18.47876491318016434207,0.01687468863715291950,-86.13914868577836614350,
PMDG 737-900NGX PMDG House,19:1:23,3027.88479517697396659059,150,2017/5/30,30.48094170220834797647,-86.51585975013128404498,8.04787712736810334491,0.01236952351130238270,192.10766589173908869270,8.07644042310224818948,0.00002087111747237742,87.29752339680982231584,97.08689733046432479568,32.22435969516695308812,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.08466741442680358887,98.35967941708688044855,98.35980352262693315879,-0.87,-0.19,0.04,-18.49686337569711014339,0.01709767153554283409,-86.22354360789771021700,
PMDG 737-900NGX PMDG House,19:1:23,3027.96013917697382566985,150,2017/5/30,30.48088321621600371714,-86.51587428395660595015,8.05868504812330499476,0.00313692174434889240,192.10765767422103067474,8.08731891049671602900,-0.00003200914672583901,87.37994628906243121946,97.09112241705972223826,32.21851120958551462081,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.08258409798145294189,98.36053864269793223229,98.36066275377361023402,-0.87,-0.19,0.04,-18.51472943402504256483,0.01709781515883289707,-86.30723387137962276938,
PMDG 737-900NGX PMDG House,19:1:23,3028.03630387697376136202,150,2017/5/30,30.48082403556372455000,-86.51588899034447877057,8.06959969058594062119,-0.00000000000000000000,192.10766808683524686785,8.09817532203165768578,-0.00003435866549110991,87.46203163994675833237,97.09532810932789459457,32.21268012001809211142,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.08056316524744033813,98.36138065082279524631,98.36150476750889026789,-0.88,-0.19,0.04,-18.53279163636554827121,0.01689599192655700383,-86.39159636287233468011,
PMDG 737-900NGX PMDG House,19:1:24,3028.11158597697431105189,150,2017/5/30,30.48076548396397456031,-86.51590354040021679793,8.08037175284744435544,-0.00000000000000000000,192.10768094347508849751,8.10913956559941695446,-0.00000229484933285185,87.54490982055656900229,97.09954886337091295445,32.20678690457276616144,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07878237962722778320,98.36225607134484505423,98.36238019353577044512,-0.88,-0.19,0.04,-18.55063864635386750024,0.01710984593856385363,-86.47474292136011797538,
PMDG 737-900NGX PMDG House,19:1:24,3028.18744487697449585539,150,2017/5/30,30.48070642685337006128,-86.51591821607644305914,8.09121553209634392090,-0.00000000000000000000,192.10770261471330400127,8.11991422789756356337,0.00001989134588741788,87.62620234171542676904,97.10374483516245902592,32.20099950782569209196,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07705540210008621216,98.36309607634269980281,98.36322020407800437169,-0.88,-0.19,0.04,-18.56859921144507197255,0.01692632165067374170,-86.55829924462064184354,
PMDG 737-900NGX PMDG House,19:1:24,3028.26320987697454256704,150,2017/5/30,30.48064738599617129466,-86.51593288774803625074,8.10203369813545926093,-0.00000000000000000000,192.10769882526008700552,8.13090055517176679700,0.00003385246602081944,87.70896277533630325252,97.10799764475670770025,32.19510324458172334516,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07552483677864074707,98.36400275070364784824,98.36412688397537351648,-0.88,-0.19,0.04,-18.58649492920617518621,0.01710605629134921007,-86.64151663314069651278,
PMDG 737-900NGX PMDG House,19:1:24,3028.36376387697509926511,150,2017/5/30,30.48056894051378051813,-86.51595238150474642680,8.11637880316183490947,0.01114924913754840492,192.10767673501729291274,8.14522939305226678641,0.00002317257542321275,87.81644222683370060167,97.11358650837001960099,32.18743325634866181417,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07360253483057022095,98.36512530915639729301,98.36524944971722561604,-0.89,-0.19,0.04,-18.61013639832853527878,0.01690328587267873883,-86.75162751920676384998,
PMDG 737-900NGX PMDG House,19:1:24,3028.44124227697511742008,150,2017/5/30,30.48050842920198633124,-86.51596741854726246856,8.12741638903143304162,0.00000000000000000000,192.10766919745077530024,8.15648075722023158107,-0.00003485233314722083,87.90073337131069308725,97.11792006081283545882,32.18141033440955567357,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07228295505046844482,98.36602447535690885161,98.36614862151300542337,-0.89,-0.19,0.04,-18.62819598063331127946,0.01712009950056251478,-86.83621326760552960877,
PMDG 737-900NGX PMDG House,19:1:24,3028.54157027697510784492,150,2017/5/30,30.48042998469149722496,-86.51598691196592483266,8.14168721574943710095,-0.01277906954686447612,192.10768346264853789762,8.17085099250826196737,0.00001102026397502647,88.00814217461473276671,97.12349166282207590939,32.17372615748518427381,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.07067658752202987671,98.36716008751702133850,98.36728424089653799456,-0.90,-0.19,0.04,-18.65165669266835735129,0.01710392963248525203,-86.94535722297899837940,
PMDG 737-900NGX PMDG House,19:1:24,3028.61702307697532887687,150,2017/5/30,30.48037092479745524543,-86.51600158834381204542,8.15240463649673507973,0.00000000000000000000,192.10766962647676336928,8.18165384389872585302,0.00002262147125993988,88.08864186604810697645,97.12765827199201851272,32.16795900771245442229,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.06954692304134368896,98.36801154161867088987,98.36813570042113497038,-0.90,-0.19,0.04,-18.66924288233430573314,0.01708498779422926855,-87.02718012250100798610,
PMDG 737-900NGX PMDG House,19:1:24,3028.69242337697505718097,150,2017/5/30,30.48031185057170233677,-86.51601626826183633057,8.16309559026058906284,0.01354265650595400799,192.10766414193361129037,8.19241580319404150146,-0.00000766173283986360,88.16885111490879012308,97.13182029657991733984,32.16220691344836524195,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.06849911808967590332,98.36886306388410616819,98.36898722808301442910,-0.90,-0.20,0.04,-18.68669523154995815162,0.01708389695230117314,-87.10873429197521033984,
PMDG 737-900NGX PMDG House,19:1:24,3028.71745467697519416106,150,2017/5/30,30.48029222695715390046,-86.51602114470935589452,8.16664045849469921734,0.00422092685031091527,192.10766184672212375517,8.19598357854981252046,-0.00001881519231910115,88.19543053521043418641,97.13322322398457231429,32.16029989951628209610,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.06818998605012893677,98.36914889876189249662,98.36927306473313592505,-0.90,-0.19,0.04,-18.69245707702335579370,0.01708154120049718006,-87.13576362055235335902,
